ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Data_Base
1,2023-06-08,São Paulo,Mouse Gamer,120.0,1,Cliente_4095,2025-01-01
9574,2023-06-20,Rio de Janeiro,Smartphone Samsung,2200.0,1,Cliente_22833
9575,2023-07-25,Porto Alegre,iPhone 14,5500.0,1,Cliente_23536
9576,2024-07-30,Rio de Janeiro,Teclado Mecânico,250.0,2,Cliente_26529
9577,2024-02-04,Curitiba,"Monitor 27""",1200.0,1,Cliente_23254
9578,2023-07-19,Rio de Janeiro,Smartphone Samsung,2200.0,1,Cliente_21020
9579,2024-08-03,Recife,Notebook Dell,3500.0,1,Cliente_7076
9580,2024-12-23,Recife,Notebook HP,3200.0,1,Cliente_550
9581,2023-01-11,Porto Alegre,Notebook HP,3200.0,2,Cliente_1062
9582,2024-09-07,Recife,Notebook Dell,3500.0,3,Cliente_25234
9583,2023-04-21,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_3388
9584,2023-08-31,Recife,Teclado Mecânico,250.0,1,Cliente_25826
9585,2024-08-07,Rio de Janeiro,Cabo HDMI,40.0,2,Cliente_3047
9586,2023-02-14,Salvador,Notebook HP,3200.0,1,Cliente_5532
9587,2024-09-29,Salvador,Mouse Gamer,120.0,1,Cliente_11517
9588,2023-10-22,Belo Horizonte,Notebook HP,3200.0,2,Cliente_13107
9589,2024-05-05,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_12155
9590,2024-01-30,,Teclado Mecânico,250.0,1,Cliente_13990
9591,2024-03-14,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_12096
9592,2023-11-27,Porto Alegre,Mouse Gamer,120.0,2,Cliente_6328
9593,2024-07-27,Curitiba,Notebook Dell,3500.0,5,Cliente_5691
9594,2024-10-06,Salvador,Mouse Gamer,120.0,1,Cliente_24755
9595,2023-10-07,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_6198
9596,2023-11-15,Recife,Cabo HDMI,40.0,1,Cliente_6656
9597,2023-12-19,Curitiba,Teclado Mecânico,250.0,1,Cliente_23758
9598,2023-09-03,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_25971
9599,2024-08-25,São Paulo,Cabo HDMI,40.0,10,Cliente_6311
9600,2024-08-01,Curitiba,Mouse Gamer,120.0,1,Cliente_13369
9601,2024-07-15,Porto Alegre,Smartphone Samsung,2200.0,2,Cliente_24795
9602,2023-06-11,Salvador,Notebook Dell,3500.0,1,Cliente_4510
9603,2023-03-03,Salvador,iPhone 14,5500.0,2,Cliente_22217
9604,2023-06-29,Porto Alegre,Notebook HP,3200.0,1,Cliente_8119
9605,2023-05-17,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_14041
9606,2024-08-14,Recife,Notebook HP,3200.0,1,Cliente_15724
9607,2024-05-11,Porto Alegre,"Monitor 27""",1200.0,3,Cliente_25816
9608,2023-03-15,Recife,Notebook Dell,3500.0,2,Cliente_1735
9609,2023-10-30,Rio de Janeiro,iPhone 14,5500.0,1,Cliente_25312
9610,2023-12-09,Porto Alegre,"Monitor 27""",1200.0,2,Cliente_5099
9611,2023-07-19,Curitiba,"Monitor 27""",1200.0,2,Cliente_8641
9612,2024-01-29,Recife,Teclado Mecânico,250.0,1,Cliente_23993
9613,2024-12-23,São Paulo,"Monitor 27""",1200.0,1,Cliente_10720
9614,2023-07-12,São Paulo,Notebook Dell,3500.0,1,Cliente_26631
9615,2024-04-21,Salvador,Smartphone Samsung,2200.0,1,Cliente_29694
9616,2024-06-18,Porto Alegre,Notebook Dell,3500.0,1,Cliente_13214
9617,2024-01-12,Curitiba,Smartphone Samsung,2200.0,10,Cliente_27835
9618,2023-10-20,Porto Alegre,"Monitor 27""",1200.0,3,Cliente_27928
9619,2024-07-30,Porto Alegre,"Monitor 27""",1200.0,5,Cliente_23075
9620,2024-10-13,Rio de Janeiro,Cabo HDMI,40.0,1,Cliente_12502
9621,2023-07-06,Porto Alegre,iPhone 14,5500.0,1,Cliente_1350
9622,2023-08-14,Porto Alegre,Smartphone Samsung,2200.0,2,Cliente_10826
9623,2023-05-12,Salvador,"Monitor 27""",1200.0,2,Cliente_17287
9624,2023-12-31,São Paulo,Teclado Mecânico,250.0,1,Cliente_15797
9625,2024-07-20,Rio de Janeiro,Cabo HDMI,40.0,1,Cliente_28726
9626,2024-04-22,Salvador,Notebook HP,3200.0,2,Cliente_17091
9627,2024-06-04,Salvador,Cabo HDMI,40.0,1,Cliente_1462
9628,2024-03-06,Salvador,iPhone 14,5500.0,2,Cliente_6335
9629,2023-10-17,Curitiba,Notebook Dell,3500.0,1,Cliente_20146
9630,2024-03-07,Salvador,iPhone 14,5500.0,1,Cliente_1504
9631,2024-07-28,Porto Alegre,Notebook HP,3200.0,2,Cliente_5281
9632,2024-03-01,,Cabo HDMI,40.0,1,Cliente_8301
9633,2024-11-29,Rio de Janeiro,Smartphone Samsung,2200.0,2,Cliente_15586
9634,2023-10-23,Porto Alegre,Notebook Dell,3500.0,2,Cliente_19210
9635,2024-11-10,São Paulo,Notebook Dell,3500.0,1,Cliente_9121
9636,2024-11-17,Rio de Janeiro,Smartphone Samsung,2200.0,2,Cliente_16044
9637,2024-06-16,Recife,Mouse Gamer,120.0,1,Cliente_24395
9638,2024-02-10,Porto Alegre,Mouse Gamer,120.0,1,Cliente_23675
9639,2024-06-26,Recife,iPhone 14,5500.0,5,Cliente_14554
9640,2024-01-15,Salvador,"Monitor 27""",1200.0,1,Cliente_9637
9641,2024-07-02,São Paulo,Mouse Gamer,120.0,1,Cliente_25725
9642,2024-09-15,RIO DE JANEIRO,iPhone 14,5500.0,2,Cliente_1463
9643,2023-10-17,Rio de Janeiro,Mouse Gamer,120.0,1,Cliente_13033
9644,2023-06-03,Belo Horizonte,Notebook HP,3200.0,1,Cliente_19455
9645,2024-08-23,  São Paulo ,Teclado Mecânico,250.0,1,Cliente_9085
9646,2024-12-15,Salvador,"Monitor 27""",1200.0,3,Cliente_19990
9647,2024-01-29,Rio de Janeiro,iPhone 14,5500.0,1,Cliente_27641
9648,2023-08-27,Curitiba,Teclado Mecânico,250.0,5,Cliente_6797
9649,2023-06-24,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_16217
9650,2024-04-17,  São Paulo ,Cabo HDMI,40.0,10,Cliente_24453
9651,2023-11-14,Recife,Mouse Gamer,120.0,1,Cliente_16190
9652,2023-11-29,  São Paulo ,Cabo HDMI,40.0,2,Cliente_21164
9653,2023-03-19,Curitiba,Smartphone Samsung,2200.0,1,Cliente_15378
9654,2023-07-22,Curitiba,Notebook HP,3200.0,1,Cliente_15385
9655,2024-10-17,Recife,Notebook HP,3200.0,1,Cliente_15670
9656,2023-02-15,Recife,Notebook HP,3200.0,2,Cliente_13643
9657,2024-05-25,Recife,"Monitor 27""",1200.0,5,Cliente_12260
9658,2024-10-11,,Notebook Dell,3500.0,5,Cliente_24380
9659,2023-06-09,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_16378
9660,2023-10-10,Salvador,iPhone 14,5500.0,1,Cliente_16964
9661,2023-07-30,Curitiba,Teclado Mecânico,250.0,1,Cliente_24859
9662,2024-10-23,Recife,Teclado Mecânico,250.0,1,Cliente_23786
9663,2023-05-14,Curitiba,Cabo HDMI,40.0,1,Cliente_20667
9664,2023-06-10,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_22517
9665,2024-06-04,Porto Alegre,iPhone 14,5500.0,1,Cliente_6201
9666,2023-10-06,Salvador,Notebook Dell,3500.0,1,Cliente_15738
9667,2023-04-06,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_4107
9668,2024-08-27,Salvador,Mouse Gamer,120.0,1,Cliente_5612
9669,2024-08-09,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_15393
9670,2023-02-18,Curitiba,Notebook HP,3200.0,1,Cliente_23413
9671,2023-01-26,Recife,Teclado Mecânico,250.0,10,Cliente_6122
9672,2023-11-02,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_1993
9673,2023-04-11,São Paulo,Notebook HP,3200.0,2,Cliente_14125
9674,2023-07-08,RIO DE JANEIRO,Teclado Mecânico,250.0,2,Cliente_13543
9675,2024-07-22,Curitiba,"Monitor 27""",1200.0,2,Cliente_23802
9676,2024-07-28,Porto Alegre,Notebook Dell,3500.0,1,Cliente_10640
9677,2024-07-23,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_6968
9678,2023-12-09,Salvador,Mouse Gamer,120.0,1,Cliente_5964
9679,2024-05-14,Salvador,Notebook HP,3200.0,1,Cliente_9535
9680,2023-10-17,Recife,"Monitor 27""",1200.0,2,Cliente_25527
9681,2024-05-09,Porto Alegre,Mouse Gamer,120.0,1,Cliente_23402
9682,2024-07-30,RIO DE JANEIRO,Mouse Gamer,120.0,1,Cliente_20312
9683,2024-12-04,Curitiba,iPhone 14,5500.0,1,Cliente_28981
9684,2024-10-27,São Paulo,Smartphone Samsung,2200.0,1,Cliente_21546
9685,2023-07-24,São Paulo,Notebook HP,3200.0,1,Cliente_9267
9686,2024-09-21,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_11899
9687,2024-09-18,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_5358
9688,2023-03-04,Belo Horizonte,iPhone 14,5500.0,2,Cliente_5805
9689,2023-01-13,Curitiba,"Monitor 27""",1200.0,10,Cliente_18446
9690,2024-03-06,  São Paulo ,Mouse Gamer,120.0,1,Cliente_524
9691,2023-11-02,São Paulo,Cabo HDMI,40.0,1,Cliente_8638
9692,2024-08-05,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_21403
9693,2024-07-17,Belo Horizonte,Notebook Dell,3500.0,2,Cliente_26911
9694,2024-05-23,Salvador,"Monitor 27""",1200.0,2,Cliente_19598
9695,2024-11-07,Recife,"Monitor 27""",1200.0,1,Cliente_12656
9696,2023-04-28,Salvador,Notebook HP,3200.0,1,Cliente_14117
9697,2023-12-09,  São Paulo ,Mouse Gamer,120.0,1,Cliente_1007
9698,2024-10-08,Belo Horizonte,Notebook HP,3200.0,2,Cliente_24089
9699,2023-08-16,Salvador,Notebook Dell,3500.0,2,Cliente_11151
9700,2023-08-08,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_20505
9701,2024-05-18,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_14498
9702,2024-12-08,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_4813
9703,2024-03-27,Recife,Mouse Gamer,120.0,1,Cliente_14189
9704,2024-07-22,  São Paulo ,Cabo HDMI,40.0,3,Cliente_26115
9705,2024-07-29,  São Paulo ,Teclado Mecânico,250.0,2,Cliente_18301
9706,2024-08-20,  São Paulo ,"Monitor 27""",1200.0,1,Cliente_22475
9707,2023-03-23,Recife,Notebook HP,3200.0,1,Cliente_22071
9708,2024-03-18,Curitiba,Smartphone Samsung,2200.0,1,Cliente_548
9709,2024-09-11,Recife,Mouse Gamer,120.0,1,Cliente_18816
9710,2024-01-13,Salvador,Smartphone Samsung,2200.0,2,Cliente_13182
9711,2024-03-15,Porto Alegre,Mouse Gamer,120.0,1,Cliente_4531
9712,2024-10-10,Rio de Janeiro,"Monitor 27""",1200.0,1,Cliente_12500
9713,2023-08-21,Salvador,Notebook HP,3200.0,1,Cliente_26259
9714,2023-01-02,Porto Alegre,Notebook Dell,3500.0,1,Cliente_10990
9715,2024-04-13,Salvador,Notebook Dell,3500.0,1,Cliente_9576
9716,2023-05-26,Recife,Notebook Dell,3500.0,1,Cliente_16151
9717,2023-12-03,Salvador,Mouse Gamer,120.0,1,Cliente_12936
9718,2024-04-05,Rio de Janeiro,Mouse Gamer,120.0,1,Cliente_1203
9719,2023-07-31,Salvador,Smartphone Samsung,2200.0,2,Cliente_22965
9720,2024-04-15,Porto Alegre,Notebook HP,3200.0,1,Cliente_17543
9721,2024-02-02,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_28120
9722,2023-01-15,Salvador,Mouse Gamer,120.0,1,Cliente_18248
9723,2024-07-25,RIO DE JANEIRO,Notebook HP,3200.0,2,Cliente_20184
9724,2023-09-06,Recife,Smartphone Samsung,2200.0,1,Cliente_25135
9725,2024-10-27,Curitiba,Mouse Gamer,120.0,1,Cliente_6040
9726,2024-04-02,São Paulo,Notebook Dell,3500.0,1,Cliente_4768
9727,2023-08-24,Recife,Notebook Dell,3500.0,1,Cliente_29593
9728,2023-10-29,São Paulo,"Monitor 27""",1200.0,1,Cliente_23715
9729,2024-03-26,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_14421
9730,2024-10-17,Rio de Janeiro,iPhone 14,5500.0,2,Cliente_2121
9731,2024-06-22,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_27340
9732,2024-10-18,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_12853
9733,2023-07-20,Recife,Mouse Gamer,120.0,1,Cliente_13375
9734,2023-09-19,Salvador,Notebook HP,3200.0,1,Cliente_7840
9735,2024-12-12,Rio de Janeiro,Mouse Gamer,120.0,1,Cliente_26297
9736,2023-03-07,RIO DE JANEIRO,Notebook HP,3200.0,1,Cliente_26563
9737,2024-09-20,São Paulo,Notebook HP,3200.0,1,Cliente_19328
9738,2024-09-20,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_14410
9739,2023-05-19,Salvador,iPhone 14,5500.0,3,Cliente_15332
9740,2023-10-17,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_12313
9741,2023-09-17,Rio de Janeiro,Teclado Mecânico,250.0,1,Cliente_9830
9742,2024-06-13,Salvador,iPhone 14,5500.0,1,Cliente_14028
9743,2023-03-23,Curitiba,Notebook Dell,3500.0,1,Cliente_6050
9744,2023-11-11,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_10192
9745,2023-02-16,Porto Alegre,Notebook HP,3200.0,3,Cliente_3541
9746,2023-11-14,Curitiba,Smartphone Samsung,2200.0,1,Cliente_19885
9747,2024-03-14,Porto Alegre,Mouse Gamer,120.0,1,Cliente_25463
9748,2023-12-05,Curitiba,Mouse Gamer,120.0,1,Cliente_8585
9749,2024-03-28,  São Paulo ,Notebook HP,3200.0,1,Cliente_14205
9750,2024-07-23,Rio de Janeiro,Smartphone Samsung,2200.0,2,Cliente_8031
9751,2023-10-23,São Paulo,Cabo HDMI,40.0,1,Cliente_16039
9752,2023-02-22,Porto Alegre,iPhone 14,5500.0,1,Cliente_14347
9753,2023-01-05,Belo Horizonte,Cabo HDMI,40.0,2,Cliente_9174
9754,2023-12-29,Salvador,Cabo HDMI,40.0,1,Cliente_23772
9755,2023-08-18,  São Paulo ,Notebook Dell,3500.0,1,Cliente_1594
9756,2024-03-04,Porto Alegre,Cabo HDMI,40.0,2,Cliente_22499
9757,2024-11-27,Curitiba,Mouse Gamer,120.0,2,Cliente_4637
9758,2024-12-16,Salvador,Teclado Mecânico,250.0,1,Cliente_15261
9759,2023-07-13,  São Paulo ,Smartphone Samsung,2200.0,3,Cliente_24165
9760,2024-08-27,Rio de Janeiro,iPhone 14,5500.0,1,Cliente_11959
9761,2023-10-05,São Paulo,Notebook Dell,3500.0,1,Cliente_24692
9762,2024-06-04,Rio de Janeiro,Cabo HDMI,40.0,1,Cliente_22319
9763,2024-04-19,Salvador,Teclado Mecânico,250.0,3,Cliente_29378
9764,2024-06-04,Salvador,Smartphone Samsung,2200.0,1,Cliente_8446
9765,2024-06-13,Curitiba,Notebook HP,3200.0,2,Cliente_3404
9766,2024-12-16,Rio de Janeiro,Notebook HP,3200.0,1,Cliente_28301
9767,2024-07-06,Rio de Janeiro,Notebook HP,3200.0,2,Cliente_24259
9768,2024-08-27,Salvador,Mouse Gamer,120.0,1,Cliente_24769
9769,2023-03-19,Porto Alegre,iPhone 14,5500.0,1,Cliente_8065
9770,2024-04-04,RIO DE JANEIRO,Notebook HP,3200.0,1,Cliente_27830
9771,2024-01-07,Salvador,Mouse Gamer,120.0,1,Cliente_17670
9772,2023-07-14,Salvador,"Monitor 27""",1200.0,1,Cliente_29984
9773,2024-09-26,Porto Alegre,Mouse Gamer,120.0,1,Cliente_12634
9774,2024-03-21,RIO DE JANEIRO,Notebook Dell,3500.0,1,Cliente_16988
9775,2023-02-22,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_19649
9776,2023-11-20,Recife,iPhone 14,5500.0,2,Cliente_10270
9777,2024-03-03,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_27440
9778,2024-04-26,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_25579
9779,2023-06-21,São Paulo,Mouse Gamer,120.0,1,Cliente_16426
9780,2024-06-18,Belo Horizonte,Notebook HP,3200.0,1,Cliente_5198
9781,2023-05-30,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_531
9782,2024-07-09,Rio de Janeiro,Smartphone Samsung,2200.0,1,Cliente_3238
9783,2023-09-02,São Paulo,Notebook HP,3200.0,2,Cliente_24365
9784,2024-10-28,  São Paulo ,Notebook Dell,3500.0,2,Cliente_20524
9785,2024-07-26,Curitiba,"Monitor 27""",1200.0,1,Cliente_29413
9786,2024-02-16,Rio de Janeiro,Cabo HDMI,40.0,1,Cliente_14624
9787,2023-10-30,Belo Horizonte,Smartphone Samsung,2200.0,2,Cliente_20009
9788,2024-12-12,Curitiba,"Monitor 27""",1200.0,10,Cliente_15576
9789,2024-11-09,Curitiba,Teclado Mecânico,250.0,1,Cliente_20068
9790,2024-03-27,Porto Alegre,Notebook Dell,3500.0,5,Cliente_11664
9791,2024-04-13,,"Monitor 27""",1200.0,1,Cliente_3136
9792,2023-05-01,Salvador,Cabo HDMI,40.0,1,Cliente_13653
9793,2023-09-15,Salvador,Cabo HDMI,40.0,1,Cliente_11789
9794,2024-11-01,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_20735
9795,2024-03-01,Salvador,Cabo HDMI,40.0,1,Cliente_16915
9796,2024-08-06,São Paulo,Notebook Dell,3500.0,2,Cliente_18940
9797,2023-06-29,Rio de Janeiro,Notebook Dell,3500.0,1,Cliente_28396
9798,2024-12-14,Rio de Janeiro,Cabo HDMI,40.0,2,Cliente_5632
9799,2023-07-20,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_7173
9800,2024-10-17,Salvador,Notebook Dell,3500.0,1,Cliente_29156
9801,2023-02-11,Rio de Janeiro,Notebook HP,3200.0,1,Cliente_26261
9802,2023-02-19,Recife,Cabo HDMI,40.0,2,Cliente_29953
9803,2023-08-12,Salvador,Notebook Dell,3500.0,3,Cliente_8761
9804,2023-12-05,Curitiba,iPhone 14,5500.0,1,Cliente_15163
9805,2023-03-01,Curitiba,Teclado Mecânico,250.0,1,Cliente_6864
9806,2024-02-16,Recife,Cabo HDMI,40.0,1,Cliente_4463
9807,2024-07-27,Rio de Janeiro,Notebook Dell,3500.0,1,Cliente_18293
9808,2023-02-20,São Paulo,iPhone 14,5500.0,1,Cliente_7122
9809,2023-10-12,Porto Alegre,Notebook Dell,3500.0,1,Cliente_16131
9810,2024-06-07,Recife,Notebook Dell,3500.0,1,Cliente_11801
9811,2023-10-01,Recife,"Monitor 27""",1200.0,1,Cliente_23005
9812,2023-04-06,Salvador,Notebook HP,3200.0,1,Cliente_3409
9813,2024-12-27,Salvador,Cabo HDMI,40.0,3,Cliente_20124
9814,2023-09-04,Curitiba,Teclado Mecânico,250.0,2,Cliente_29275
9815,2023-03-27,São Paulo,Cabo HDMI,40.0,1,Cliente_19216
9816,2024-10-06,São Paulo,Notebook HP,3200.0,1,Cliente_25146
9817,2023-07-19,Rio de Janeiro,Smartphone Samsung,2200.0,1,Cliente_21538
9818,2023-10-19,  São Paulo ,"Monitor 27""",1200.0,5,Cliente_21347
9819,2024-07-16,Rio de Janeiro,"Monitor 27""",1200.0,2,Cliente_10034
9820,2023-07-28,Salvador,Notebook HP,3200.0,2,Cliente_8948
9821,2023-07-18,Salvador,Mouse Gamer,120.0,2,Cliente_24967
9822,2024-05-23,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_21390
9823,2024-03-03,Recife,Cabo HDMI,40.0,1,Cliente_8995
9824,2023-08-24,Porto Alegre,Notebook HP,3200.0,1,Cliente_28159
9825,2024-02-26,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_28776
9826,2024-06-25,Salvador,Notebook Dell,3500.0,1,Cliente_20072
9827,2023-08-27,Recife,Notebook HP,3200.0,1,Cliente_12500
9828,2024-10-30,Rio de Janeiro,Notebook HP,3200.0,1,Cliente_16834
9829,2023-02-04,RIO DE JANEIRO,Cabo HDMI,40.0,1,Cliente_24965
9830,2024-04-26,RIO DE JANEIRO,iPhone 14,5500.0,1,Cliente_18782
9831,2023-12-13,Salvador,"Monitor 27""",1200.0,1,Cliente_5897
9832,2024-05-18,Recife,"Monitor 27""",1200.0,3,Cliente_13457
9833,2023-03-13,Rio de Janeiro,Notebook HP,3200.0,1,Cliente_4498
9834,2023-06-09,Recife,Notebook Dell,3500.0,1,Cliente_9583
9835,2024-07-19,Porto Alegre,Notebook Dell,3500.0,1,Cliente_29575
9836,2023-11-24,Salvador,Teclado Mecânico,250.0,1,Cliente_15527
9837,2023-10-23,Recife,Notebook Dell,3500.0,1,Cliente_8059
9838,2023-03-14,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_21937
9839,2023-12-01,Salvador,Mouse Gamer,120.0,1,Cliente_15368
9840,2024-03-19,Curitiba,iPhone 14,5500.0,1,Cliente_21229
9841,2023-07-23,Salvador,Notebook HP,3200.0,2,Cliente_28411
9842,2023-07-14,,Smartphone Samsung,2200.0,1,Cliente_22968
9843,2024-10-24,Curitiba,iPhone 14,5500.0,1,Cliente_23240
9844,2024-05-17,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_11529
9845,2024-01-31,Salvador,Cabo HDMI,40.0,2,Cliente_12249
9846,2023-07-13,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_9844
9847,2024-02-16,Salvador,Smartphone Samsung,2200.0,5,Cliente_8386
9848,2023-01-16,Salvador,iPhone 14,5500.0,1,Cliente_9962
9849,2023-07-16,Salvador,Notebook Dell,3500.0,1,Cliente_23136
9850,2024-04-20,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_22959
9851,2023-10-19,São Paulo,Mouse Gamer,120.0,1,Cliente_27163
9852,2024-08-01,RIO DE JANEIRO,Smartphone Samsung,2200.0,1,Cliente_2984
9853,2024-04-04,Porto Alegre,Mouse Gamer,120.0,1,Cliente_4726
9854,2024-01-30,Porto Alegre,iPhone 14,5500.0,1,Cliente_21225
9855,2024-10-10,Recife,"Monitor 27""",1200.0,3,Cliente_673
9856,2024-10-24,São Paulo,Mouse Gamer,120.0,1,Cliente_28494
9857,2023-11-18,Curitiba,Smartphone Samsung,2200.0,1,Cliente_2420
9858,2023-08-02,Recife,Notebook HP,3200.0,1,Cliente_9238
9859,2024-06-14,Porto Alegre,iPhone 14,5500.0,1,Cliente_3635
9860,2024-09-08,Salvador,Notebook HP,3200.0,1,Cliente_2231
9861,2023-08-09,São Paulo,Notebook Dell,3500.0,1,Cliente_16546
9862,2023-06-17,Porto Alegre,Notebook HP,3200.0,1,Cliente_2398
9863,2023-06-25,Curitiba,Notebook HP,3200.0,2,Cliente_1045
9864,2023-09-18,Salvador,Teclado Mecânico,250.0,1,Cliente_1604
9865,2024-12-10,Salvador,iPhone 14,5500.0,3,Cliente_25486
9866,2024-03-18,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_8791
9867,2024-05-03,Rio de Janeiro,Notebook HP,3200.0,1,Cliente_24011
9868,2024-03-28,Salvador,Cabo HDMI,40.0,1,Cliente_11224
9869,2023-04-20,Rio de Janeiro,"Monitor 27""",1200.0,2,Cliente_3164
9870,2024-07-09,São Paulo,Smartphone Samsung,2200.0,5,Cliente_13665
9871,2023-01-27,Curitiba,Notebook HP,3200.0,3,Cliente_21070
9872,2023-05-23,  São Paulo ,Notebook Dell,3500.0,1,Cliente_29840
9873,2024-02-22,Curitiba,Notebook HP,3200.0,1,Cliente_16967
9874,2024-07-18,Curitiba,Smartphone Samsung,2200.0,1,Cliente_10933
9875,2024-06-22,Salvador,Notebook Dell,3500.0,1,Cliente_11425
9876,2024-02-08,Rio de Janeiro,iPhone 14,5500.0,1,Cliente_24351
9877,2024-08-19,Belo Horizonte,Notebook Dell,3500.0,2,Cliente_7170
9878,2024-10-24,Belo Horizonte,iPhone 14,5500.0,1,Cliente_13310
9879,2023-01-02,Recife,Notebook Dell,3500.0,1,Cliente_15611
9880,2024-10-04,,Cabo HDMI,40.0,1,Cliente_20221
9881,2024-05-20,Curitiba,Mouse Gamer,120.0,1,Cliente_23104
9882,2023-06-01,Rio de Janeiro,Smartphone Samsung,2200.0,1,Cliente_17375
9883,2024-07-02,Curitiba,Smartphone Samsung,2200.0,1,Cliente_2388
9884,2023-01-25,Porto Alegre,Notebook Dell,3500.0,1,Cliente_17847
9885,2023-05-12,Salvador,Mouse Gamer,120.0,5,Cliente_28722
9886,2023-05-12,Recife,Notebook HP,3200.0,3,Cliente_3993
9887,2023-02-22,Porto Alegre,Smartphone Samsung,2200.0,3,Cliente_5205
9888,2023-11-23,Rio de Janeiro,Cabo HDMI,40.0,1,Cliente_4863
9889,2023-05-25,Curitiba,iPhone 14,5500.0,1,Cliente_28077
9890,2024-12-23,Belo Horizonte,iPhone 14,5500.0,1,Cliente_10548
9891,2024-07-18,Belo Horizonte,"Monitor 27""",1200.0,2,Cliente_25352
9892,2023-05-05,Recife,Teclado Mecânico,250.0,1,Cliente_21791
9893,2023-04-16,Salvador,Mouse Gamer,120.0,1,Cliente_28897
9894,2023-03-29,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_16465
9895,2024-04-08,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_20081
9896,2023-11-17,Curitiba,iPhone 14,5500.0,1,Cliente_26287
9897,2023-08-02,Recife,Cabo HDMI,40.0,3,Cliente_3596
9898,2024-06-12,Porto Alegre,Cabo HDMI,40.0,1,Cliente_5754
9899,2024-06-08,  São Paulo ,"Monitor 27""",1200.0,2,Cliente_19232
9900,2023-07-30,Recife,Teclado Mecânico,250.0,1,Cliente_23867
9901,2023-07-23,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_11693
9902,2024-08-24,Rio de Janeiro,Notebook Dell,3500.0,1,Cliente_3414
9903,2024-07-11,Recife,Notebook Dell,3500.0,1,Cliente_26868
9904,2023-08-22,Curitiba,Notebook Dell,3500.0,10,Cliente_2106
9905,2024-03-11,Porto Alegre,Notebook HP,3200.0,2,Cliente_18899
9906,2024-05-10,Recife,Teclado Mecânico,250.0,1,Cliente_5270
9907,2024-08-04,Belo Horizonte,Cabo HDMI,40.0,5,Cliente_28654
9908,2024-02-17,Recife,Cabo HDMI,40.0,1,Cliente_12967
9909,2023-10-22,Curitiba,Notebook HP,3200.0,5,Cliente_9820
9910,2023-11-18,Curitiba,Cabo HDMI,40.0,1,Cliente_1815
9911,2023-05-09,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_8212
9912,2024-08-11,Salvador,Mouse Gamer,120.0,3,Cliente_4299
9913,2024-10-25,Curitiba,iPhone 14,5500.0,1,Cliente_17917
9914,2023-09-02,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_23157
9915,2023-07-31,Recife,Cabo HDMI,40.0,1,Cliente_1894
9916,2024-12-02,Recife,iPhone 14,5500.0,1,Cliente_14957
9917,2024-09-25,  São Paulo ,Cabo HDMI,40.0,1,Cliente_26594
9918,2023-07-01,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_5880
9919,2023-02-05,Rio de Janeiro,Notebook Dell,3500.0,2,Cliente_16314
9920,2024-02-23,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_14481
